user_id,candidates
1256,"[1005186, 854852, 986912, 1026118, 1127831, 1023720, 1110843, 962568, 878996, 5978656, 951412, 1137688, 1051516, 903325, 1022254, 1028816, 5978648, 979707, 870515, 1119051, 1105488, 961554, 933637, 901062, 1024306, 904360, 930118, 866211, 981760, 1018740, 1132771, 825541, 1081177, 874972, 1127179, 916122, 933835, 1057102, 1043301, 914190]"
1820,"[878996, 6034857, 1058997, 1127831, 854852, 1024306, 961554, 862349, 916122, 1053690, 1070820, 979707, 1105488, 903325, 962568, 970030, 1126899, 951412, 893501, 981760, 866211, 5569230, 904360, 901062, 1029743, 7024990, 930118, 1055504, 1028816, 1023720, 5978656, 857503, 900802, 5569471, 824005, 5578547, 860299, 8090440, 1051516, 914190]"
2278,"[1058997, 1126899, 1127831, 903325, 981760, 916122, 6034857, 878996, 961554, 962568, 901062, 951412, 854852, 970030, 866211, 824005, 1024306, 909714, 995965, 930118, 1023720, 1116821, 1022254, 1117514, 1028816, 857503, 1051516, 870515, 1137688, 1105488, 7024990, 1057102, 1119051, 1006184, 904360, 965842, 1055504, 1046262, 865178, 995242]"
358,"[999858, 1138189, 835098, 903325, 12301109, 1077490, 865456, 899624, 854852, 1110572, 916122, 1136257, 904360, 5569230, 1037863, 844179, 1106523, 1110843, 1081177, 1044078, 5568489, 970202, 879755, 12301839, 863802, 880150, 1037894, 981760, 1056509, 972931, 1068719, 913785, 12301100, 957951, 865178, 987724, 5978648, 1016800, 963971, 845208]"
1696,"[1029743, 981760, 995242, 862349, 1070820, 866211, 961554, 1127831, 878996, 916122, 1024306, 5978656, 1105488, 844179, 904360, 903325, 901062, 1062002, 1023720, 1006184, 854852, 847982, 885290, 979707, 908318, 995965, 1005186, 914190, 7025114, 999858, 12263788, 909894, 1044078, 5978648, 962568, 965766, 951590, 7025106, 1004906, 860299]"
976,"[916122, 979707, 866211, 1005186, 961554, 1127831, 859075, 1058997, 854852, 933835, 901062, 1029743, 908318, 878996, 914190, 5569230, 1105488, 981760, 1126899, 6034857, 903325, 962568, 5569471, 1081177, 951590, 904360, 1053690, 893501, 1110843, 865178, 987562, 1136257, 909714, 965766, 1024306, 844179, 824005, 845307, 883003, 995965]"
88,"[916122, 9337581, 1094955, 10121965, 8090537, 952317, 961554, 913278, 995242, 1027569, 1003188, 1048200, 8090532, 15596279, 1054814, 5978656, 931671, 858302, 1051211, 5591154, 1134522, 883068, 999104, 947201, 1118787, 1068258, 856772, 1058779, 1024731, 943233, 1022119, 866211, 1068719, 834491, 8019716, 942525, 962229, 1048462, 827570, 1029743]"
802,"[908531, 1005186, 986912, 862349, 981760, 1070820, 5569230, 904360, 1133018, 1110843, 983584, 5978656, 854852, 1127831, 961554, 1091365, 995242, 1106523, 916122, 1004906, 5978648, 909894, 844179, 12810393, 1044078, 1024306, 1096036, 990797, 965766, 993638, 923746, 896369, 1029743, 933835, 878996, 1007136, 1063207, 874972, 1110572, 1081177]"
1326,"[8090537, 5569230, 8090521, 844179, 1056509, 1004906, 1044078, 1058779, 909894, 1081177, 1043590, 839419, 833025, 904360, 908531, 854852, 916122, 1029504, 913785, 1029743, 899624, 1108168, 1058997, 5978648, 1053690, 918368, 6533765, 885863, 916381, 1096036, 985893, 8090509, 914190, 5569327, 5568378, 859075, 933835, 987724, 860975, 1002558]"
1445,"[5569230, 916122, 961554, 844179, 995242, 1029743, 962568, 1044078, 981760, 833025, 6034857, 904360, 1004906, 854852, 1127831, 5569845, 995965, 909714, 12810393, 874972, 1081177, 1053690, 903325, 1026118, 1136257, 8090537, 951412, 1065593, 979707, 5978656, 1117514, 999858, 1137688, 8090521, 834117, 970030, 8090509, 1068719, 866211, 5569471]"
842,"[1038217, 8090537, 5569230, 8090521, 847982, 1065593, 1005186, 1029624, 9527290, 859075, 1081177, 890610, 6533765, 1053690, 1108168, 947798, 5569327, 1058779, 995242, 1029743, 1044078, 1096036, 833025, 899624, 1092026, 904360, 9526410, 5585510, 844179, 986912, 5592931, 1043751, 1043590, 12810393, 918335, 873964, 5568378, 1004906, 844165, 5569845]"
1730,"[6533765, 1106523, 1133018, 1058997, 981760, 986912, 1053690, 879755, 5592931, 1126899, 1005186, 844165, 5569230, 1068719, 1110572, 1043590, 890610, 1108168, 1044078, 1081177, 1096036, 1085604, 1033615, 8090537, 1065593, 1062966, 5569845, 5569471, 916381, 12810393, 1014948, 999779, 883963, 1038217, 1110843, 910673, 982469, 990797, 1138189, 1012587]"
644,"[981760, 5978656, 976199, 862349, 854852, 995242, 904360, 951412, 821083, 1070820, 1026118, 979707, 1057260, 923746, 1029743, 903325, 962568, 1133018, 961554, 833025, 1004906, 5592931, 5569471, 844179, 1081177, 1137688, 1119051, 1127831, 954642, 5978648, 870515, 916122, 965766, 1039156, 1106523, 1022254, 1068719, 878996, 1028816, 872137]"
1142,"[1105623, 1112238, 1096343, 835098, 12810393, 1065593, 995852, 1005186, 897125, 6602697, 5978656, 902167, 1124507, 1081189, 1004906, 9526410, 916122, 961554, 824005, 995965, 1110843, 13008334, 12946027, 10121610, 1048462, 878715, 905868, 1047226, 977545, 1027569, 879528, 991435, 985999, 908318, 976864, 1043301, 882826, 1067695, 1038217, 882288]"
1877,"[1029743, 995242, 908531, 981760, 909894, 1044078, 1122358, 8090521, 983584, 834117, 8090537, 844179, 913210, 1134522, 904360, 951590, 5569230, 860975, 928049, 1127831, 866211, 5568378, 1096036, 916122, 845208, 9337581, 1114597, 1023958, 1004906, 856772, 5569845, 923746, 10204822, 8090509, 957736, 1038217, 838186, 5569327, 6534480, 961554]"
2112,"[916122, 854852, 923746, 961554, 1029743, 962568, 1081177, 5569230, 981760, 1127831, 904360, 1004906, 1024306, 1037863, 995242, 844179, 1058997, 965267, 899624, 6034857, 845208, 1126899, 878996, 903325, 865178, 5585510, 866211, 910032, 1044078, 9526410, 1052912, 5978656, 979707, 1006184, 847982, 1022254, 890610, 1068719, 5978648, 824005]"
1428,"[1133018, 833025, 1096036, 1106523, 1081177, 1056509, 995242, 908531, 1068719, 8090537, 859075, 1044078, 1029743, 844179, 1127831, 904360, 6034857, 981760, 854852, 961554, 962568, 1038217, 1004906, 1005186, 866211, 893018, 5592931, 899624, 839419, 890610, 5569230, 878996, 844165, 909894, 1043590, 897125, 5568378, 916122, 6533765, 965267]"
2023,"[5569471, 5569374, 5569230, 8090509, 1127831, 995965, 5569845, 8177622, 8090536, 1006184, 8090532, 8090537, 8090521, 981760, 1102959, 6534030, 847982, 6533362, 5568249, 893501, 1058997, 8090513, 10344585, 1005186, 1126899, 1053690, 5978656, 5568378, 878996, 1027569, 1091365, 6034857, 5568489, 1107553, 890610, 1081177, 9836460, 1077555, 1110843, 1110572]"
397,"[859075, 916122, 1029743, 995242, 1058997, 1126899, 981760, 13842214, 13842090, 1136257, 909714, 961554, 908531, 933835, 5978656, 971922, 1043787, 985999, 824005, 1096036, 866211, 833025, 5568729, 1006184, 1005186, 1132771, 1087102, 1128016, 918368, 5978648, 913210, 987724, 1050851, 914190, 9189814, 964594, 1101173, 897125, 1127831, 847982]"
1109,"[862349, 981760, 1127831, 1070820, 904360, 854852, 961554, 995242, 859075, 1081177, 878996, 5978656, 962568, 901062, 833025, 1136257, 1005186, 1029743, 6034857, 1004906, 916122, 908531, 903325, 844179, 1065593, 1024306, 1023720, 979707, 866211, 995965, 1133018, 1028816, 1077555, 951412, 1026118, 5568228, 987562, 970030, 914190, 1044078]"
562,"[1029743, 995242, 1005186, 1110843, 8090537, 908531, 5569230, 981760, 904360, 1091365, 854852, 951590, 8090521, 986912, 957951, 871756, 1127831, 1007136, 1073150, 8090532, 8090536, 987562, 9527494, 1096036, 883932, 1081177, 844179, 863802, 1107553, 916122, 1102959, 983584, 1044078, 1137775, 1085604, 5978656, 1004906, 910032, 916993, 859075]"
628,"[1029743, 995242, 981760, 1127831, 1106523, 1133018, 866211, 1024306, 878996, 5569230, 903325, 951590, 904360, 1023720, 1068719, 854852, 916122, 962568, 914190, 1058997, 1053690, 923746, 6034857, 965267, 1105488, 1126899, 961554, 909714, 1028816, 7024990, 1006184, 1062002, 930118, 1070820, 910032, 1044078, 908531, 1022254, 1056509, 833025]"
983,"[995242, 1029743, 908531, 981760, 8090521, 833025, 1044078, 859075, 5569230, 1127831, 904360, 5978656, 1038217, 5568378, 961554, 847982, 866211, 844179, 1133018, 8090537, 1096036, 1006184, 5978648, 834117, 1004906, 983584, 913210, 916122, 5569471, 1136257, 9527290, 962568, 845208, 1106523, 923746, 5569327, 899624, 903325, 839419, 1092026]"
1631,"[1110572, 856772, 1110244, 859010, 1037894, 904360, 952317, 9245106, 1138443, 916122, 1081177, 868015, 5568489, 1029624, 1076875, 1039156, 905539, 928049, 1053690, 929433, 941741, 896369, 844165, 1092026, 916381, 987724, 943233, 1138189, 858302, 8090521, 1058779, 879755, 897954, 908531, 934427, 883963, 1102959, 986912, 12384775, 1029743]"
334,"[5978656, 1053690, 995242, 981760, 908531, 1005186, 1127831, 878996, 1029743, 909894, 1006184, 1133018, 862349, 961554, 860975, 1023958, 847982, 1027569, 5978648, 1110843, 1106523, 901062, 1076056, 1070820, 916381, 1065593, 1018670, 896085, 1091365, 1081177, 854852, 1023720, 852856, 1024306, 1087102, 833025, 1127179, 890610, 826144, 1092026]"
1234,"[844179, 904360, 854852, 12810393, 908531, 981760, 916122, 1044078, 995242, 9245106, 1101173, 9835509, 5978656, 999858, 1029743, 856772, 1051211, 862349, 8090532, 1127831, 1107553, 901062, 1081177, 868764, 1077555, 1004906, 987724, 1036501, 914190, 979707, 930917, 8090536, 1026118, 1073150, 944534, 847982, 1070820, 987562, 1005186, 833025]"
848,"[965766, 1029743, 1101173, 904360, 930917, 1070820, 5568378, 873627, 1004906, 990797, 908531, 822407, 995242, 962229, 981760, 1024306, 1045220, 987562, 902172, 1050851, 892008, 1106523, 910032, 1044078, 844179, 1106301, 862349, 893018, 951590, 1096317, 866211, 1127831, 859075, 1096036, 863506, 1100972, 982790, 983584, 1038217, 898068]"
2361,"[916122, 873627, 12810393, 1126899, 981760, 897954, 866211, 844179, 821083, 1101173, 1004906, 902172, 5568378, 914190, 930917, 965766, 865511, 892008, 8090509, 961554, 8090537, 822407, 1057011, 962229, 12301109, 985999, 9835509, 982790, 5569471, 5978656, 883932, 907631, 1115576, 8090521, 892531, 1042438, 999858, 12811532, 935393, 944466]"
2464,"[1070820, 862349, 1127831, 981760, 878996, 1126899, 866211, 1058997, 1106523, 903325, 961554, 916122, 951412, 5978656, 995242, 1029743, 1133018, 904360, 854852, 962568, 901062, 1024306, 1028816, 1005186, 1023720, 5569230, 1065593, 1051516, 7025106, 993466, 930118, 5569471, 1004906, 7024990, 908531, 1039156, 909714, 913894, 916993, 1137688]"
988,"[981760, 1070820, 1096036, 952317, 862349, 1044078, 904360, 5978656, 5592931, 1107553, 908531, 1085604, 1073150, 893018, 856772, 1062966, 1065593, 847982, 947798, 1029743, 1039156, 8205218, 1038217, 987724, 1049735, 859075, 833025, 1127831, 844179, 1106523, 5569374, 972931, 1004906, 934427, 962229, 923746, 983584, 1037894, 985893, 896369]"
1145,"[1106523, 1133018, 1005186, 1044078, 1043590, 985893, 1033615, 1108131, 985119, 6533765, 981760, 9527494, 5568378, 1065593, 1110843, 5569845, 1025611, 1068719, 879755, 1054262, 986912, 1027068, 1103629, 5592931, 5569327, 928049, 8019716, 1062966, 1004906, 871756, 969866, 919948, 909894, 844179, 851676, 1134522, 947798, 1012587, 1084331, 987562]"
1535,"[1068719, 985119, 866211, 1033615, 1043590, 5585510, 913785, 965766, 1103629, 951190, 6533765, 1042438, 1065593, 981760, 1004906, 5568378, 1027068, 878996, 1101173, 923746, 1044078, 1037863, 951590, 910673, 1081177, 1070015, 1106523, 879755, 871756, 969866, 844179, 1048462, 1127758, 944534, 1051211, 928049, 1025611, 851676, 1071342, 5592931]"
664,"[1106523, 1133018, 981760, 908531, 909894, 1044078, 904360, 951590, 1081177, 1004906, 1065593, 1096036, 995242, 1127831, 844179, 1029743, 1053690, 916122, 822407, 12810393, 1038217, 1062966, 860975, 847982, 5568378, 930917, 892008, 844165, 1085604, 965766, 916381, 962229, 5592931, 910032, 1043590, 1023958, 5978656, 1077555, 866211, 833025]"
680,"[965766, 995242, 844179, 930917, 1081177, 1029743, 904360, 892008, 854852, 981760, 1037863, 871756, 1077555, 1005186, 1044078, 890610, 913785, 898068, 910032, 1127831, 1045220, 987562, 5978656, 1004906, 962229, 847982, 5569374, 5569230, 832678, 5569471, 1056509, 883932, 1038217, 823704, 864774, 9245106, 822407, 873627, 961554, 962568]"
800,"[12301109, 844179, 967395, 1027168, 962229, 5569471, 1134522, 897954, 1004906, 1075368, 916122, 1065593, 999858, 1048462, 995242, 5569230, 913785, 9677202, 965766, 9677236, 8090537, 995965, 1136257, 12811532, 8090521, 12810393, 1082212, 13842090, 947201, 944466, 5568378, 1132231, 1029743, 9835509, 873627, 1044078, 8090532, 9487927, 12263788, 908318]"
1159,"[903325, 854852, 1127831, 878996, 962568, 1119051, 1026118, 961554, 866211, 1137688, 951412, 1022254, 1081177, 981760, 901062, 870515, 1126899, 1058997, 1028816, 825541, 1023720, 5585510, 904360, 1127179, 901666, 845208, 8090532, 1051516, 1024306, 874149, 933637, 7025106, 5978656, 993466, 6034857, 1107553, 7024990, 1055504, 979707, 1009046]"
2447,"[1127831, 1006184, 916122, 1023720, 961554, 868764, 1024306, 1107553, 1058997, 6034857, 878996, 901062, 1117514, 1126899, 866211, 12810393, 995965, 930118, 857503, 933637, 5978656, 909714, 1027569, 1022254, 860299, 962568, 903325, 1127179, 909268, 865178, 1070538, 1055504, 916993, 854852, 970030, 847982, 981760, 1075368, 916990, 874972]"
123,"[981760, 844179, 961554, 1044078, 916122, 904360, 12810393, 995242, 1096036, 999858, 909894, 1081177, 847982, 862349, 1004906, 1005186, 5978656, 1058997, 1029743, 12301405, 923746, 944534, 5569230, 1127831, 1070702, 1056509, 12301109, 965766, 854852, 1006184, 1126899, 874972, 5569471, 897954, 833025, 908531, 866211, 913785, 860975, 5978648]"
2038,"[1029743, 995242, 981760, 923746, 844165, 1092026, 859075, 1068719, 1053690, 1096036, 1044078, 904360, 1106523, 833025, 8090537, 5592931, 1081177, 8090521, 916122, 844179, 1133018, 951590, 5585510, 1065593, 916381, 893018, 1004906, 1136257, 1085604, 5569230, 1006184, 847982, 1127831, 879755, 1039156, 961554, 6533765, 899624, 9526410, 1076875]"
580,"[995242, 1029743, 1077555, 1056509, 860975, 908531, 1023958, 909894, 981760, 5978656, 904360, 1122358, 1038985, 5978648, 1096036, 1127831, 847982, 1118946, 833025, 983584, 1044078, 913210, 844179, 1127624, 1038217, 1048462, 951590, 862349, 1133018, 1005609, 962229, 948670, 940947, 832678, 935284, 1023720, 828867, 1074040, 945662, 1040935]"
1318,"[854852, 979707, 1022254, 1127831, 5978656, 981760, 5978648, 1137688, 1005186, 1037863, 878996, 872137, 870515, 901062, 925862, 1119051, 951412, 970030, 1028816, 821083, 1022097, 986912, 904360, 1081189, 903325, 1051516, 963835, 1105488, 1100972, 825541, 1110843, 1076056, 1092303, 866211, 1026118, 1023720, 894968, 961554, 1043301, 962568]"
27,"[5978656, 847982, 986912, 1077555, 819765, 1052920, 1102416, 5978648, 9419470, 1012284, 1023958, 1029252, 1131438, 887503, 1076056, 1065593, 1071171, 12599756, 1005186, 1061220, 1017982, 883186, 1137775, 5569327, 861445, 1058709, 1031923, 887003, 1082990, 894439, 1050851, 946839, 919535, 863529, 996425, 981760, 1046584, 1101589, 972416, 1098284]"
2239,"[1029743, 995242, 908531, 981760, 1044078, 923746, 904360, 8090537, 844179, 1106523, 1133018, 8090521, 5569230, 844165, 1038217, 1004906, 899624, 983584, 1092026, 1085604, 1068719, 845208, 879755, 916122, 9526410, 5592931, 1081177, 1053690, 1127831, 951590, 965766, 833025, 1037863, 822407, 859075, 961554, 1096036, 871756, 892008, 910032]"
1998,"[1106523, 1133018, 1053690, 1065593, 981760, 952317, 908531, 1134522, 5592931, 1081177, 844165, 856772, 928049, 827683, 1044078, 822407, 943233, 1092026, 9526410, 1062966, 1085604, 858302, 8205218, 965766, 5569327, 1114597, 9527494, 847982, 987724, 1096036, 5568378, 879755, 925626, 918368, 923746, 1038217, 916381, 904360, 1068719, 1102959]"
1604,"[832678, 1051211, 1077555, 9526410, 1106523, 951590, 1133018, 1101010, 910032, 1042438, 1005186, 933835, 999104, 1112238, 1068719, 914190, 883932, 1127831, 878996, 854852, 9527494, 1048462, 5568378, 1056509, 1018740, 1132771, 1110843, 990797, 847344, 1104414, 901062, 981521, 949965, 1040807, 1002771, 907099, 986912, 962229, 933637, 1022053]"
672,"[995242, 1029743, 981760, 908531, 904360, 1127831, 961554, 5978656, 862349, 833025, 1044078, 1096036, 866211, 859075, 1070820, 844179, 923746, 878996, 847982, 962568, 1038217, 1004906, 983584, 1081177, 916122, 909894, 1056509, 854852, 903325, 5978648, 1136257, 5569230, 987724, 8090521, 913210, 860975, 1058997, 5569471, 1023958, 845208]"
914,"[1029743, 995242, 1005186, 981760, 1110843, 1044078, 986912, 844179, 904360, 916122, 1091365, 1107553, 854852, 1073150, 883932, 951590, 1007136, 1085604, 1081177, 1070820, 923746, 1004906, 871756, 1037863, 979707, 908318, 845208, 1127831, 1056509, 879755, 862349, 1110572, 863802, 12301109, 1101173, 1068719, 999858, 910032, 899624, 880150]"
602,"[1029743, 995242, 981760, 844165, 904360, 916122, 908531, 1044078, 1092026, 1053690, 1096036, 844179, 1081177, 1127831, 1076875, 868764, 893018, 961554, 5568378, 951590, 859075, 1004906, 1038217, 1126899, 866211, 983584, 8090521, 1058997, 854852, 962229, 8090537, 12810393, 5569230, 893501, 999858, 916381, 987724, 833025, 1136257, 5569327]"
2053,"[995242, 8090537, 908531, 844179, 1029743, 844165, 1005186, 862349, 854852, 1065593, 868764, 1134522, 981760, 1104604, 856772, 1081177, 8090521, 9392700, 904360, 9337581, 1044078, 8090536, 1004906, 916122, 1096036, 1110843, 858302, 1070820, 929018, 883932, 1036501, 941856, 12302069, 1027569, 13842088, 986912, 944534, 1133018, 1127716, 6034857]"
1514,"[1126899, 1058997, 961554, 1127831, 981760, 878996, 916122, 1006184, 866211, 6034857, 847982, 995965, 857503, 962568, 5978656, 1024306, 1081177, 903325, 904360, 824005, 1026118, 901062, 854852, 1023720, 893501, 1136257, 909268, 987724, 930118, 12810393, 5978648, 985999, 1105488, 1062002, 918368, 970202, 1022254, 970119, 923746, 1037332]"
936,"[923746, 1037894, 1085604, 930917, 1070820, 879755, 1004906, 1075368, 1110572, 1005186, 1065593, 5978656, 863802, 1042438, 995242, 8090537, 8090521, 892008, 861445, 962229, 908531, 1029743, 1073150, 1106523, 1068719, 866211, 893018, 1070272, 862349, 981760, 906262, 885290, 822407, 1138189, 1091365, 896369, 5592931, 845208, 1096036, 9677236]"
722,"[1106523, 970030, 6034857, 916122, 1133018, 5978656, 1127831, 961554, 1058997, 981760, 5978648, 903325, 854852, 12810393, 1046262, 1137688, 1023720, 857503, 985999, 944137, 925112, 1117514, 1027569, 870515, 878996, 962568, 995965, 1028816, 824005, 1024306, 880427, 1101706, 5591154, 852856, 901062, 1105488, 1080853, 951412, 944836, 1000237]"
165,"[1070820, 862349, 981760, 923746, 961554, 1004906, 845208, 1127831, 1024306, 962568, 904360, 5978656, 878996, 866211, 903325, 916122, 5978648, 1037863, 863447, 900802, 844179, 847982, 899624, 1126899, 12810393, 1058997, 908531, 1044078, 1023720, 6034857, 854852, 859075, 831628, 944534, 1096036, 857503, 930118, 8065410, 1052912, 1105488]"
633,"[8090521, 8090537, 981760, 1065593, 908531, 844165, 1004906, 1092026, 5978656, 995242, 5569230, 1029743, 916122, 904360, 1053690, 844179, 1106523, 961554, 1133018, 1081177, 1127831, 1096036, 1075368, 1134522, 1044078, 862349, 962229, 12810393, 8090532, 866211, 868764, 856772, 9337581, 8090509, 1085604, 1026118, 909894, 893501, 1037840, 847982]"
127,"[904360, 908531, 1004906, 995242, 833025, 844179, 1044078, 1133018, 859075, 5568378, 854852, 962568, 961554, 981760, 965766, 5569230, 1127831, 866211, 1029743, 1096036, 913210, 962229, 979707, 1005186, 1056509, 834117, 874972, 1081177, 5978656, 1106523, 923746, 1136257, 916122, 1065593, 12810393, 878996, 1077555, 6034857, 5568729, 899624]"
493,"[995242, 859075, 1029743, 5568378, 965766, 873627, 987724, 990797, 832678, 930917, 844179, 822407, 1136257, 1077490, 916122, 908531, 1042438, 981760, 1004906, 1077555, 1068719, 1085604, 1044078, 947267, 833025, 819927, 873203, 904360, 961554, 871061, 1029624, 8090521, 995876, 1024731, 1045220, 999858, 1022119, 1101173, 936355, 5978656]"
536,"[1029743, 995242, 981760, 908531, 1044078, 1133018, 1106523, 904360, 833025, 916122, 5569230, 1004906, 1096036, 844179, 923746, 1068719, 859075, 8090521, 1127831, 5978656, 5568378, 961554, 5592931, 962229, 1081177, 1056509, 1085604, 893018, 899624, 8090537, 870547, 1038217, 1092026, 1043590, 918368, 854852, 866211, 871756, 965766, 1053690]"
2047,"[981760, 1106523, 5978656, 995242, 1133018, 1029743, 1127831, 916122, 923746, 866211, 961554, 1058997, 1126899, 8090537, 859075, 5569230, 878996, 824005, 1006184, 5978648, 908531, 847982, 8090521, 904360, 979707, 1081177, 1075368, 1005186, 844165, 1004906, 1096036, 1044078, 844179, 1068719, 1053690, 874972, 903325, 913210, 854852, 1092026]"
998,"[5569230, 908531, 8090537, 879755, 983584, 899624, 844179, 1127831, 12810393, 1068719, 916122, 1106523, 8090521, 1044078, 870547, 1081177, 1133018, 961554, 1085604, 1043590, 965267, 1004906, 5568378, 1053690, 866211, 5569845, 965766, 1110572, 951190, 913278, 844165, 878996, 962568, 904360, 854852, 1101173, 1046545, 952317, 962229, 923746]"
1689,"[1029743, 995242, 1096036, 981760, 1044078, 923746, 5569230, 1133018, 1004906, 908531, 844179, 904360, 893018, 856772, 1038217, 1134522, 845208, 860975, 1062966, 1106523, 8090537, 909894, 5592931, 833025, 1043590, 896369, 9526410, 899624, 1029504, 8090521, 910032, 9527290, 866211, 988693, 1029624, 1068719, 12810391, 916122, 5978648, 1127831]"
1391,"[1058997, 1096036, 962568, 1116821, 6034857, 981760, 1126899, 1133018, 961554, 854852, 5978656, 5569471, 904360, 8090532, 916993, 5978648, 1127831, 844179, 1106523, 1006184, 995965, 1044078, 923746, 871756, 1130858, 1005186, 1042438, 878996, 874972, 1081177, 1000753, 847982, 1004906, 1105623, 882288, 833025, 1056509, 1024306, 893018, 970119]"
2392,"[1106523, 1044078, 1133018, 844179, 1004906, 965766, 981760, 1043590, 916122, 5592931, 12810393, 1068719, 923746, 899624, 904360, 1037863, 844165, 6533765, 845208, 1096036, 863447, 1081177, 871756, 1000753, 870547, 874972, 944534, 1033615, 880150, 1101173, 895166, 979707, 893018, 12301100, 833025, 999858, 1103629, 1070702, 12811532, 8065410]"
2069,"[981760, 1133018, 1106523, 1044078, 904360, 986912, 1081177, 1005186, 844179, 1127831, 854852, 1004906, 1029743, 923746, 833025, 909894, 871756, 1043590, 866211, 908531, 878996, 1096036, 5978656, 995242, 5568378, 965766, 879755, 1033615, 951590, 847982, 1110843, 845208, 961554, 1062966, 1065593, 1076056, 1134522, 5592931, 1026118, 6533765]"
840,"[916122, 923746, 9526410, 12810393, 857503, 866211, 835098, 995965, 1029743, 909894, 909268, 1068719, 961554, 874972, 1024306, 865178, 995242, 902172, 1056509, 981760, 1105488, 1006184, 903325, 1038985, 908318, 1110843, 834117, 860975, 12427353, 1127831, 12301405, 1112238, 913210, 847982, 893651, 899624, 965267, 860299, 878996, 5569845]"
1005,"[1096036, 844179, 1044078, 12810393, 1004906, 1029624, 981760, 916122, 1065593, 1128240, 5592931, 847982, 995242, 893018, 896369, 1038217, 866211, 1069621, 999858, 1029743, 934639, 944534, 1029504, 831628, 961554, 1043590, 1119761, 952163, 880150, 1062966, 1058779, 12301109, 939636, 820122, 917816, 1108168, 8205218, 8090537, 863447, 9487927]"
730,"[1058997, 1126899, 909894, 908531, 1023958, 860975, 981760, 1127831, 1122358, 862349, 1070015, 878996, 923746, 993638, 904360, 5978656, 866211, 983584, 961554, 962229, 1003188, 847982, 916993, 1019247, 892008, 1006184, 995242, 940947, 1024306, 1087102, 1070820, 1096036, 970119, 1062966, 6034857, 986912, 9926758, 889731, 8205218, 824073]"
938,"[930917, 940947, 1029743, 916122, 951590, 981760, 995242, 5568378, 874972, 822407, 12810393, 990797, 873627, 854405, 1101173, 1045220, 5569230, 1127831, 995965, 907631, 892008, 1126899, 965766, 1085604, 1106523, 987562, 933835, 898068, 832678, 870547, 1075368, 1051211, 866211, 819927, 968072, 1050851, 904360, 1112238, 12262830, 8090521]"
273,"[1106523, 1133018, 1053690, 5569230, 1029743, 995242, 844165, 1085604, 1092026, 1044078, 1065593, 1005186, 981760, 1068719, 1096036, 1075368, 1110572, 8090521, 859075, 833025, 8090537, 916122, 844179, 5592931, 1004906, 1136257, 879755, 1037840, 1043590, 871756, 893018, 923746, 951590, 12301109, 1110843, 1070015, 1038217, 987562, 899624, 1107553]"
539,"[1058997, 1126899, 909894, 1127831, 981760, 860975, 908531, 1023958, 5978656, 923746, 866211, 903325, 961554, 847982, 6034857, 878996, 1056509, 995242, 1006184, 1024306, 965267, 904360, 859075, 1133018, 1029743, 962568, 5978648, 1023720, 916993, 862349, 5569230, 1122358, 5569471, 1106523, 1096036, 916122, 970119, 833025, 896369, 898068]"
1211,"[981760, 1070820, 5978656, 1127831, 903325, 5978648, 918598, 904360, 5569374, 12262778, 6034577, 9396705, 874972, 923746, 1037631, 1039156, 12301073, 885290, 862349, 7139529, 995965, 993466, 5569471, 872137, 844179, 1070702, 836445, 908318, 999858, 5585510, 6534030, 976199, 6534201, 1000753, 5568249, 1081177, 979707, 8177622, 972143, 1019637]"
98,"[981760, 909894, 904360, 1065593, 1033615, 995242, 928049, 1070015, 844165, 985119, 878996, 923746, 1134522, 862349, 1023958, 1044078, 1096036, 1026118, 1037863, 1081177, 1004906, 1062966, 5592931, 1133018, 1029743, 1127758, 1043590, 1114597, 1122358, 866211, 845208, 8205218, 1076056, 1127831, 860975, 908531, 969866, 834833, 1039156, 5978656]"
1702,"[1106523, 1133018, 822407, 908531, 930917, 951590, 1085604, 1053690, 962229, 12810393, 1101173, 892008, 1092026, 5568378, 899624, 1045220, 933835, 1101010, 1044078, 870547, 1110572, 8090521, 910032, 879755, 5569230, 844165, 1004906, 844179, 983584, 907631, 981760, 1081177, 965766, 923746, 1068719, 1037840, 1043751, 1132771, 916122, 1110244]"
361,"[910032, 844179, 5978656, 1005186, 1024306, 1042907, 854852, 986912, 904360, 1133018, 962229, 1043751, 981760, 1044078, 923746, 999270, 993638, 890610, 5978648, 1018740, 962568, 1127831, 5569230, 1077555, 965766, 863447, 833025, 878996, 5569471, 1105488, 965267, 944534, 995896, 1101010, 1081177, 1056509, 1004906, 847982, 1131438, 8065410]"
787,"[862349, 1039156, 1070820, 5569230, 1029743, 981760, 995242, 5569471, 856772, 999104, 5978656, 885290, 1127831, 957736, 5569845, 1134522, 1082212, 866211, 878996, 923746, 993466, 966684, 982493, 824758, 7025114, 951590, 961554, 7025106, 5569374, 1071342, 860975, 1049735, 962229, 890610, 960732, 6442594, 1075214, 831063, 823775, 838186]"
1665,"[986912, 1005186, 844165, 981760, 909894, 1065593, 847982, 1133018, 878996, 1106523, 1081177, 1127831, 1092026, 879755, 1058997, 1110843, 1070015, 859075, 1126899, 995242, 5568378, 1006184, 916381, 1053690, 6533765, 868764, 1058779, 1023958, 987562, 904360, 860975, 866211, 1096036, 1033615, 1091365, 1044078, 5585510, 1074333, 993638, 1102959]"
